#user_id;user_gender;user_age;movie_id;movie_score;score_timestamp;movie_title;movie_year;movie_genre
73;M;18;34;3;977867771;Babe;1995;Children's
73;M;18;39;2;977868185;Clueless;1995;Comedy
73;M;18;3717;2;977865342;Gone in 60 Seconds;2000;Action
73;M;18;2916;5;977866254;Total Recall;1990;Action
73;M;18;2918;5;977888840;Ferris Bueller's Day Off;1986;Comedy
73;M;18;1036;4;977941251;Die Hard;1988;Action
73;M;18;3578;5;977865650;Gladiator;2000;Action
73;M;18;1037;5;977867130;Lawnmower Man, The;1992;Action
73;M;18;434;2;977866981;Cliffhanger;1993;Action
73;M;18;435;3;977888568;Coneheads;1993;Comedy
73;M;18;44;2;977866574;Mortal Kombat;1995;Action
73;M;18;47;3;981605490;Seven (Se7en);1995;Crime
73;M;18;511;2;977867012;Program, The;1993;Action
73;M;18;2858;5;977865204;American Beauty;1999;Comedy
73;M;18;442;3;977866806;Demolition Man;1993;Action
73;M;18;519;3;977888627;Robocop 3;1993;Sci-Fi
73;M;18;377;3;977866770;Speed;1994;Action
73;M;18;379;4;977867297;Timecop;1994;Action
73;M;18;3591;2;981605191;Mr. Mom;1983;Comedy
73;M;18;2791;4;977865276;Airplane!;1980;Comedy
73;M;18;2792;4;977865377;Airplane II: The Sequel;1982;Comedy
73;M;18;3596;3;984369175;Screwed;2000;Comedy
73;M;18;2867;3;981605247;Fright Night;1985;Comedy
73;M;18;2794;3;981605311;European Vacation;1985;Comedy
73;M;18;2796;3;981605289;Funny Farm;1988;Comedy
73;M;18;1994;3;977865132;Poltergeist;1982;Horror
73;M;18;380;4;977866320;True Lies;1994;Action
73;M;18;1997;4;977865244;Exorcist, The;1973;Horror
73;M;18;457;4;977866646;Fugitive, The;1993;Action
73;M;18;66;2;977888746;Lawnmower Man 2: Beyond Cyberspace;1996;Sci-Fi
73;M;18;2000;4;977888862;Lethal Weapon;1987;Action
73;M;18;2001;4;981605016;Lethal Weapon 2;1989;Action
73;M;18;2002;3;977866929;Lethal Weapon 3;1992;Action
73;M;18;1200;4;977941251;Aliens;1986;Action
73;M;18;2003;3;981605211;Gremlins;1984;Comedy
73;M;18;1205;4;981605029;Transformers: The Movie, The;1986;Action
73;M;18;2879;3;977867892;Operation Condor (Feiying gaiwak);1990;Action
73;M;18;464;3;977866431;Hard Target;1993;Action
73;M;18;70;5;977865460;From Dusk Till Dawn;1996;Action
73;M;18;466;4;977867191;Hot Shots! Part Deux;1993;Action
73;M;18;3821;1;977865538;Nutty Professor II: The Klumps;2000;Comedy
73;M;18;2011;3;981605247;Back to the Future Part II;1989;Comedy
73;M;18;3751;4;977865245;Chicken Run;2000;Animation
73;M;18;2012;3;977888399;Back to the Future Part III;1990;Comedy
73;M;18;1210;4;977941345;Star Wars: Episode VI - Return of the Jedi;1983;Action
73;M;18;3753;4;977865204;Patriot, The;2000;Action
73;M;18;1215;5;977866254;Army of Darkness;1993;Action
73;M;18;1148;5;977867697;Wrong Trousers, The;1993;Animation
73;M;18;546;2;977867572;Super Mario Bros.;1993;Action
73;M;18;1222;5;977941251;Full Metal Jacket;1987;Action
73;M;18;3767;3;981605091;Missing in Action 2: The Beginning;1985;Action
73;M;18;2028;5;977866623;Saving Private Ryan;1998;Action
73;M;18;3768;3;981605091;Braddock: Missing in Action III;1988;Action
73;M;18;480;3;977866254;Jurassic Park;1993;Action
73;M;18;485;2;977867322;Last Action Hero;1993;Action
73;M;18;95;3;977867068;Broken Arrow;1996;Action
73;M;18;2105;4;981605016;Tron;1982;Action
73;M;18;1091;2;981605324;Weekend at Bernie's;1989;Comedy
73;M;18;704;3;977867506;Quest, The;1996;Action
73;M;18;2115;3;977941404;Indiana Jones and the Temple of Doom;1984;Action
73;M;18;1240;4;977941251;Terminator, The;1984;Action
73;M;18;3785;3;977865377;Scary Movie;2000;Comedy
73;M;18;2046;4;977866320;Flight of the Navigator;1986;Adventure
73;M;18;2985;4;977941404;Robocop;1987;Action
73;M;18;2986;3;977867269;Robocop 2;1990;Action
74;M;35;1252;5;983915530;Chinatown;1974;Film-Noir
74;M;35;800;5;983916006;Lone Star;1996;Drama
74;M;35;1267;5;983915530;Manchurian Candidate, The;1962;Film-Noir
74;M;35;593;5;993339006;Silence of the Lambs, The;1991;Drama
74;M;35;1419;5;993338929;Walkabout;1971;Drama
74;M;35;1284;5;983915530;Big Sleep, The;1946;Film-Noir
74;M;35;2300;5;983915639;Producers, The;1968;Comedy
74;M;35;3044;3;993339349;Dead Again;1991;Mystery
74;M;35;913;5;983915530;Maltese Falcon, The;1941;Film-Noir
74;M;35;858;4;993338943;Godfather, The;1972;Action
74;M;35;869;3;993338919;Kansas City;1996;Crime
74;M;35;1617;5;983915530;L.A. Confidential;1997;Crime
74;M;35;2357;5;983916046;Central Station (Central do Brasil);1998;Drama
74;M;35;3176;3;991268402;Talented Mr. Ripley, The;1999;Drama
74;M;35;1721;3;977862929;Titanic;1997;Drama
74;M;35;1589;4;991268371;Cop Land;1997;Crime
74;M;35;3408;4;983916314;Erin Brockovich;2000;Drama
74;M;35;1732;4;991268371;Big Lebowski, The;1998;Comedy
74;M;35;123;3;993339349;Chungking Express;1994;Drama
74;M;35;2542;4;977862980;Lock, Stock & Two Smoking Barrels;1998;Comedy
74;M;35;3507;5;983915639;Odd Couple, The;1968;Comedy
74;M;35;3362;5;977862929;Dog Day Afternoon;1975;Comedy
74;M;35;3510;2;983916350;Frequency;2000;Drama
74;M;35;164;5;991268402;Devil in a Blue Dress;1995;Crime
74;M;35;3451;4;983915672;Guess Who's Coming to Dinner;1967;Comedy
74;M;35;2583;3;993339349;Cookie's Fortune;1999;Mystery
74;M;35;246;4;977862929;Hoop Dreams;1994;Documentary
74;M;35;1963;4;983915672;Take the Money and Run;1969;Comedy
74;M;35;1028;1;983915672;Mary Poppins;1964;Children's
74;M;35;356;4;977862980;Forrest Gump;1994;Comedy
74;M;35;34;2;983916026;Babe;1995;Children's
74;M;35;36;5;983916046;Dead Man Walking;1995;Drama
74;M;35;296;5;983915985;Pulp Fiction;1994;Crime
74;M;35;1041;5;983916006;Secrets & Lies;1996;Drama
74;M;35;2858;2;993338969;American Beauty;1999;Comedy
74;M;35;50;5;993339024;Usual Suspects, The;1995;Crime
74;M;35;2863;3;983915639;Hard Day's Night, A;1964;Comedy
74;M;35;3741;3;993338985;Badlands;1973;Crime
74;M;35;1066;5;993339024;Shall We Dance?;1937;Comedy
74;M;35;608;5;983915985;Fargo;1996;Crime
74;M;35;3753;4;983916530;Patriot, The;2000;Action
74;M;35;615;5;993338969;Bread and Chocolate (Pane e cioccolata);1973;Drama
74;M;35;1304;3;983915639;Butch Cassidy and the Sundance Kid;1969;Action
75;F;30;575;5;977852680;Little Rascals, The;1994;Children's
75;F;30;577;4;977851256;Andre;1994;Adventure
75;F;30;2123;4;977851032;All Dogs Go to Heaven;1989;Animation
75;F;30;2124;4;977853335;Addams Family, The;1991;Comedy
75;F;30;2052;4;977852421;Hocus Pocus;1993;Children's
75;F;30;2053;4;977852548;Honey, I Blew Up the Kid;1992;Children's
75;F;30;2054;4;977851370;Honey, I Shrunk the Kids;1989;Adventure
75;F;30;2057;5;977851476;Incredible Journey, The;1963;Adventure
75;F;30;2059;5;977852486;Parent Trap, The;1998;Children's
75;F;30;586;5;977851476;Home Alone;1990;Children's
75;F;30;588;3;977850975;Aladdin;1992;Animation
75;F;30;1;5;977851099;Toy Story;1995;Animation
75;F;30;2;4;977851476;Jumanji;1995;Adventure
75;F;30;8;5;977851520;Tom and Huck;1995;Adventure
75;F;30;1405;1;977853157;Beavis and Butt-head Do America;1996;Animation
75;F;30;801;5;977851216;Harriet the Spy;1996;Children's
75;F;30;2137;3;977850877;Charlotte's Web;1973;Animation
75;F;30;661;5;977851143;James and the Giant Peach;1996;Animation
75;F;30;1196;4;977850778;Star Wars: Episode V - The Empire Strikes Back;1980;Action
75;F;30;594;1;977850933;Snow White and the Seven Dwarfs;1937;Animation
75;F;30;595;2;977850933;Beauty and the Beast;1991;Animation
75;F;30;596;3;977850975;Pinocchio;1940;Animation
75;F;30;2141;4;977850933;American Tail, An;1986;Animation
75;F;30;2142;3;977851032;American Tail: Fievel Goes West, An;1991;Animation
75;F;30;2078;3;977850877;Jungle Book, The;1967;Animation
75;F;30;671;4;978749150;Mystery Science Theater 3000: The Movie;1996;Comedy
75;F;30;745;5;978749351;Close Shave, A;1995;Animation
75;F;30;673;5;977852384;Space Jam;1996;Adventure
75;F;30;2152;4;978749559;Air Bud: Golden Receiver;1998;Children's
75;F;30;2080;3;977851176;Lady and the Tramp;1955;Animation
75;F;30;2081;2;977851370;Little Mermaid, The;1989;Animation
75;F;30;2082;4;977853313;Mighty Ducks, The;1992;Children's
75;F;30;2083;4;977851143;Muppet Christmas Carol, The;1992;Children's
75;F;30;1282;4;977852325;Fantasia;1940;Animation
75;F;30;2085;2;977851295;101 Dalmatians;1961;Animation
75;F;30;2087;4;977851216;Peter Pan;1953;Animation
75;F;30;1359;5;977851370;Jingle All the Way;1996;Adventure
75;F;30;2089;4;977851256;Rescuers Down Under, The;1990;Animation
75;F;30;3034;2;977851322;Robin Hood;1973;Animation
75;F;30;2161;4;977851176;NeverEnding Story, The;1984;Adventure
75;F;30;2162;4;977852680;NeverEnding Story II: The Next Chapter, The;1990;Adventure
75;F;30;2090;5;977851032;Rescuers, The;1977;Animation
75;F;30;2092;3;977851595;Return of Jafar, The;1993;Animation
75;F;30;2096;1;977851032;Sleeping Beauty;1959;Animation
75;F;30;1367;3;977851216;101 Dalmatians;1996;Children's
75;F;30;837;5;977852285;Matilda;1996;Children's
75;F;30;3114;5;977852285;Toy Story 2;1999;Animation
75;F;30;1517;5;977852912;Austin Powers: International Man of Mystery;1997;Comedy
75;F;30;919;3;977850877;Wizard of Oz, The;1939;Adventure
75;F;30;2321;5;977853080;Pleasantville;1998;Comedy
75;F;30;3054;3;977850614;Pokémon: The First Movie;1998;Animation
75;F;30;924;4;978378879;2001: A Space Odyssey;1968;Drama
75;F;30;780;4;978749168;Independence Day (ID4);1996;Action
75;F;30;783;4;977850975;Hunchback of Notre Dame, The;1996;Animation
75;F;30;788;4;978749236;Nutty Professor, The;1996;Comedy
75;F;30;1460;4;978749442;That Darn Cat!;1997;Children's
75;F;30;1391;3;978749213;Mars Attacks!;1996;Action
75;F;30;1544;4;978749253;Lost World: Jurassic Park, The;1997;Action
75;F;30;1474;5;977852421;Jungle2Jungle (a.k.a. Jungle 2 Jungle);1997;Children's
75;F;30;1551;4;977851407;Buddy;1997;Adventure
75;F;30;2354;4;977852600;Rugrats Movie, The;1998;Animation
75;F;30;3157;4;977851099;Stuart Little;1999;Children's
75;F;30;2355;4;977850877;Bug's Life, A;1998;Animation
75;F;30;2429;4;977851407;Mighty Joe Young;1998;Adventure
75;F;30;3159;5;977851099;Fantasia 2000;1999;Animation
75;F;30;1485;5;977852883;Liar Liar;1997;Comedy
75;F;30;1489;4;977852600;Cats Don't Dance;1997;Animation
75;F;30;885;4;977851559;Bogus;1996;Children's
75;F;30;2430;4;977851143;Mighty Joe Young;1949;Adventure
75;F;30;2431;5;977853106;Patch Adams;1998;Comedy
75;F;30;1702;5;977851476;Flubber;1997;Children's
75;F;30;1707;5;977852518;Home Alone 3;1997;Children's
75;F;30;2294;5;977851216;Antz;1998;Animation
75;F;30;1566;4;977851295;Hercules;1997;Adventure
75;F;30;1495;1;978749521;Turbo: A Power Rangers Movie;1997;Action
75;F;30;1713;5;977850975;Mouse Hunt;1997;Children's
75;F;30;3175;5;977853080;Galaxy Quest;1999;Adventure
75;F;30;107;4;977851176;Muppet Treasure Island;1996;Adventure
75;F;30;1580;5;977853080;Men in Black;1997;Action
75;F;30;1654;5;977851370;FairyTale: A True Story;1997;Children's
75;F;30;2384;3;977852486;Babe: Pig in the City;1998;Children's
75;F;30;1582;4;977852285;Wild America;1997;Adventure
75;F;30;1588;5;977851143;George of the Jungle;1997;Children's
75;F;30;986;5;977850975;Fly Away Home;1996;Adventure
75;F;30;3400;4;977851595;We're Back! A Dinosaur's Story;1993;Animation
75;F;30;3408;5;978750335;Erin Brockovich;2000;Drama
75;F;30;1806;4;977851370;Paulie;1998;Adventure
75;F;30;2392;5;978750501;Jack Frost;1998;Comedy
75;F;30;2394;5;978749351;Prince of Egypt, The;1998;Animation
75;F;30;1592;4;977852680;Air Bud;1997;Children's
75;F;30;2628;5;977850661;Star Wars: Episode I - The Phantom Menace;1999;Action
75;F;30;2555;5;978750231;Baby Geniuses;1999;Comedy
75;F;30;2559;4;977852631;King and I, The;1999;Animation
75;F;30;216;5;978750042;Billy Madison;1995;Comedy
75;F;30;1688;5;977851476;Anastasia;1997;Animation
75;F;30;146;3;977852680;Amazing Panda Adventure, The;1995;Adventure
75;F;30;1831;5;978749236;Lost in Space;1998;Action
75;F;30;3438;2;977851032;Teenage Mutant Ninja Turtles;1990;Action
75;F;30;2709;5;977851256;Muppets From Space;1999;Children's
75;F;30;1907;5;977851099;Mulan;1998;Animation
75;F;30;2496;5;977853080;Blast from the Past;1999;Comedy
75;F;30;158;4;977851295;Casper;1995;Adventure
75;F;30;1911;5;978750303;Doctor Dolittle;1998;Comedy
75;F;30;2571;5;978749134;Matrix, The;1999;Action
75;F;30;2572;4;977853365;10 Things I Hate About You;1999;Comedy
75;F;30;1919;4;977851370;Madeline;1998;Children's
75;F;30;1848;5;977851322;Borrowers, The;1997;Adventure
75;F;30;238;3;977852285;Far From Home: The Adventures of Yellow Dog;1995;Adventure
75;F;30;239;4;977852450;Goofy Movie, A;1995;Animation
75;F;30;169;3;977852680;Free Willy 2: The Adventure Home;1995;Adventure
75;F;30;2720;5;977851520;Inspector Gadget;1999;Action
75;F;30;1920;4;977850933;Small Soldiers;1998;Animation
75;F;30;1923;4;977852947;There's Something About Mary;1998;Comedy
75;F;30;2581;5;977853181;Never Been Kissed;1999;Comedy
75;F;30;317;4;977851407;Santa Clause, The;1994;Children's
75;F;30;181;4;977852631;Mighty Morphin Power Rangers: The Movie;1995;Action
75;F;30;258;4;977851559;Kid in King Arthur's Court, A;1995;Adventure
75;F;30;262;4;977851295;Little Princess, A;1995;Children's
75;F;30;13;4;977852518;Balto;1995;Animation
75;F;30;19;5;977850778;Ace Ventura: When Nature Calls;1995;Comedy
75;F;30;1013;5;977850933;Parent Trap, The;1961;Children's
75;F;30;3483;5;977851438;Road to El Dorado, The;2000;Animation
75;F;30;1015;4;977852486;Homeward Bound: The Incredible Journey;1993;Adventure
75;F;30;2828;5;977852680;Dudley Do-Right;1999;Children's
75;F;30;2683;5;978750231;Austin Powers: The Spy Who Shagged Me;1999;Comedy
75;F;30;1018;4;977851595;That Darn Cat!;1965;Children's
75;F;30;2687;5;977850975;Tarzan;1999;Animation
75;F;30;1021;4;977852421;Angels in the Outfield;1994;Children's
75;F;30;2761;5;978750501;Iron Giant, The;1999;Animation
75;F;30;1022;1;977851216;Cinderella;1950;Animation
75;F;30;1025;3;977851295;Sword in the Stone, The;1963;Animation
75;F;30;2694;4;978750251;Big Daddy;1999;Comedy
75;F;30;1028;4;977850933;Mary Poppins;1964;Children's
75;F;30;1029;3;977850933;Dumbo;1941;Animation
75;F;30;1967;4;977851476;Labyrinth;1986;Adventure
75;F;30;355;3;977852421;Flintstones, The;1994;Children's
75;F;30;34;3;977852384;Babe;1995;Children's
75;F;30;1030;4;977851407;Pete's Dragon;1977;Adventure
75;F;30;1032;2;977851216;Alice in Wonderland;1951;Animation
75;F;30;1033;5;977851032;Fox and the Hound, The;1981;Animation
75;F;30;500;5;977853080;Mrs. Doubtfire;1993;Comedy
75;F;30;2846;4;977851256;Adventures of Milo and Otis, The;1986;Children's
75;F;30;502;3;977850778;Next Karate Kid, The;1994;Action
75;F;30;1037;3;978749213;Lawnmower Man, The;1992;Action
75;F;30;362;3;977851256;Jungle Book, The;1994;Adventure
75;F;30;364;4;977851407;Lion King, The;1994;Animation
75;F;30;48;4;977851520;Pocahontas;1995;Animation
75;F;30;455;3;978749521;Free Willy;1993;Adventure
75;F;30;60;4;977851370;Indian in the Cupboard, The;1995;Adventure
75;F;30;2005;3;977852351;Goonies, The;1985;Adventure
75;F;30;1064;2;977852486;Aladdin and the King of Thieves;1996;Animation
75;F;30;531;5;977852325;Secret Garden, The;1993;Children's
75;F;30;609;4;977851595;Homeward Bound II: Lost in San Francisco;1996;Adventure
75;F;30;3751;5;977850877;Chicken Run;2000;Animation
75;F;30;2012;5;978749195;Back to the Future Part III;1990;Comedy
75;F;30;1210;4;977850704;Star Wars: Episode VI - Return of the Jedi;1983;Action
75;F;30;2953;4;977851595;Home Alone 2: Lost in New York;1992;Children's
75;F;30;2018;1;977851256;Bambi;1942;Animation
75;F;30;1073;5;977850877;Willy Wonka and the Chocolate Factory;1971;Adventure
75;F;30;1148;4;978749351;Wrong Trousers, The;1993;Animation
75;F;30;616;4;977852600;Aristocats, The;1970;Animation
75;F;30;546;5;977851520;Super Mario Bros.;1993;Action
75;F;30;87;5;977852384;Dunston Checks In;1996;Children's
75;F;30;1223;3;978749351;Grand Day Out, A;1992;Animation
75;F;30;551;5;977851216;Nightmare Before Christmas, The;1993;Children's
75;F;30;480;4;978749168;Jurassic Park;1993;Action
75;F;30;2899;1;977851032;Gulliver's Travels;1939;Adventure
75;F;30;558;4;977852486;Pagemaster, The;1994;Action
75;F;30;700;5;977852761;Angus;1995;Comedy
75;F;30;2036;5;978749521;Blank Check;1994;Children's
75;F;30;631;4;977852486;All Dogs Go to Heaven 2;1996;Animation
75;F;30;634;3;977850585;Theodore Rex;1995;Comedy
75;F;30;1097;4;977850933;E.T. the Extra-Terrestrial;1982;Children's
75;F;30;709;4;977851438;Oliver & Company;1988;Animation
75;F;30;711;3;977851438;Flipper;1996;Adventure
76;M;35;1249;5;977847519;Nikita (La Femme Nikita);1990;Thriller
76;M;35;3793;4;989092133;X-Men;2000;Action
76;M;35;3794;2;989092538;Chuck & Buck;2000;Comedy
76;M;35;720;4;977846848;Wallace & Gromit: The Best of Aardman Animation;1996;Animation
76;M;35;1;5;977847069;Toy Story;1995;Animation
76;M;35;3946;3;989092224;Get Carter;2000;Action
76;M;35;800;4;977847479;Lone Star;1996;Drama
76;M;35;593;5;977847255;Silence of the Lambs, The;1991;Drama
76;M;35;1411;2;977847611;Hamlet;1996;Drama
76;M;35;745;4;977846848;Close Shave, A;1995;Animation
76;M;35;3897;5;989092288;Almost Famous;2000;Comedy
76;M;35;3898;3;989092194;Bait;2000;Action
76;M;35;1358;4;977847326;Sling Blade;1996;Drama
76;M;35;3105;4;977848319;Awakenings;1990;Drama
76;M;35;3045;4;977846589;Peter's Friends;1992;Comedy
76;M;35;1446;4;977847862;Kolya;1996;Comedy
76;M;35;778;4;977848235;Trainspotting;1996;Drama
76;M;35;2336;5;977847649;Elizabeth;1998;Drama
76;M;35;1537;5;977847255;Shall We Dance? (Shall We Dansu?);1996;Comedy
76;M;35;1393;5;977848263;Jerry Maguire;1996;Drama
76;M;35;3147;5;977848001;Green Mile, The;1999;Drama
76;M;35;3148;4;977848319;Cider House Rules, The;1999;Drama
76;M;35;1617;5;977847013;L.A. Confidential;1997;Crime
76;M;35;2355;4;977846589;Bug's Life, A;1998;Animation
76;M;35;2359;5;977848048;Waking Ned Devine;1998;Comedy
76;M;35;2289;5;977847479;Player, The;1992;Comedy
76;M;35;3300;4;989092194;Pitch Black;2000;Action
76;M;35;2501;5;977848235;October Sky;1999;Drama
76;M;35;3160;5;977847557;Magnolia;1999;Drama
76;M;35;1704;5;977847611;Good Will Hunting;1997;Drama
76;M;35;3316;3;989092237;Reindeer Games;2000;Action
76;M;35;3317;4;989092409;Wonder Boys;2000;Comedy
76;M;35;3328;4;989092352;Ghost Dog: The Way of the Samurai;1999;Crime
76;M;35;2457;4;977846589;Running Scared;1986;Action
76;M;35;1584;4;977848235;Contact;1997;Drama
76;M;35;3408;4;989092409;Erin Brockovich;2000;Drama
76;M;35;2390;4;977848001;Little Voice;1998;Comedy
76;M;35;2396;5;977848048;Shakespeare in Love;1998;Comedy
76;M;35;2542;5;977847756;Lock, Stock & Two Smoking Barrels;1998;Comedy
76;M;35;3418;5;977848122;Thelma & Louise;1991;Action
76;M;35;2700;4;977847326;South Park: Bigger, Longer and Uncut;1999;Animation
76;M;35;3510;4;989092470;Frequency;2000;Drama
76;M;35;3513;3;989092538;Rules of Engagement;2000;Drama
76;M;35;1912;4;977848048;Out of Sight;1998;Action
76;M;35;2571;5;977847119;Matrix, The;1999;Action
76;M;35;3452;4;989092194;Romeo Must Die;2000;Action
76;M;35;318;5;977847352;Shawshank Redemption, The;1994;Drama
76;M;35;337;5;977847862;What's Eating Gilbert Grape;1993;Drama
76;M;35;265;4;977847479;Like Water for Chocolate (Como agua para chocolate);1992;Drama
76;M;35;17;4;977848001;Sense and Sensibility;1995;Drama
76;M;35;3623;3;989092133;Mission: Impossible 2;2000;Action
76;M;35;2686;4;977847519;Red Violin, The (Le Violon rouge);1998;Drama
76;M;35;345;4;977848048;Adventures of Priscilla, Queen of the Desert, The;1994;Comedy
76;M;35;2762;5;977847255;Sixth Sense, The;1999;Thriller
76;M;35;2692;5;977847389;Run Lola Run (Lola rennt);1998;Action
76;M;35;3710;2;977846589;Action Jackson;1988;Action
76;M;35;2912;4;977847389;Limey, The;1999;Action
76;M;35;1101;4;977846589;Top Gun;1986;Action
76;M;35;3717;4;989092194;Gone in 60 Seconds;2000;Action
76;M;35;3578;5;989092133;Gladiator;2000;Action
76;M;35;293;5;977848001;Professional, The (a.k.a. Leon: The Professional);1994;Crime
76;M;35;47;5;977847862;Seven (Se7en);1995;Crime
76;M;35;296;5;977847119;Pulp Fiction;1994;Crime
76;M;35;1041;5;977848001;Secrets & Lies;1996;Drama
76;M;35;2858;5;977847255;American Beauty;1999;Comedy
76;M;35;441;4;977848122;Dazed and Confused;1993;Comedy
76;M;35;50;5;977847013;Usual Suspects, The;1995;Crime
76;M;35;3593;2;989092237;Battlefield Earth;2000;Action
76;M;35;529;5;977848153;Searching for Bobby Fischer;1993;Drama
76;M;35;3744;2;989092224;Shaft;2000;Action
76;M;35;608;5;977847069;Fargo;1996;Crime
76;M;35;536;3;977847862;Simple Twist of Fate, A;1994;Drama
76;M;35;3753;2;989092133;Patriot, The;2000;Action
76;M;35;3827;4;989092194;Space Cowboys;2000;Action
76;M;35;1213;5;977847326;GoodFellas;1990;Crime
76;M;35;3755;3;989092194;Perfect Storm, The;2000;Action
76;M;35;2959;5;977847479;Fight Club;1999;Drama
76;M;35;1148;5;977846776;Wrong Trousers, The;1993;Animation
76;M;35;474;4;977848319;In the Line of Fire;1993;Action
76;M;35;1223;4;977847013;Grand Day Out, A;1992;Animation
76;M;35;2890;4;977848153;Three Kings;1999;Drama
76;M;35;1089;4;977847326;Reservoir Dogs;1992;Crime
76;M;35;3916;3;989092385;Remember the Titans;2000;Drama
76;M;35;1233;5;977846953;Boat, The (Das Boot);1981;Action
76;M;35;1095;4;977847862;Glengarry Glen Ross;1992;Drama
76;M;35;497;4;977848235;Much Ado About Nothing;1993;Comedy
76;M;35;3783;4;989092318;Croupier;1998;Crime
77;M;18;2997;5;977813683;Being John Malkovich;1999;Comedy
77;M;18;3004;1;977813646;Bachelor, The;1999;Comedy
77;M;18;3005;2;977813725;Bone Collector, The;1999;Thriller
77;M;18;3053;3;977814137;Messenger: The Story of Joan of Arc, The;1999;Drama
77;M;18;2188;2;977813610;54;1998;Drama
77;M;18;3081;4;977814274;Sleepy Hollow;1999;Horror
77;M;18;2433;3;977813753;Civil Action, A;1998;Drama
77;M;18;3174;4;977814137;Man on the Moon;1999;Comedy
77;M;18;3408;2;977813816;Erin Brockovich;2000;Drama
77;M;18;2395;5;977814248;Rushmore;1998;Comedy
77;M;18;2541;2;977813753;Cruel Intentions;1999;Drama
77;M;18;2700;4;977814274;South Park: Bigger, Longer and Uncut;1999;Animation
77;M;18;2702;2;977814298;Summer of Sam;1999;Drama
77;M;18;2706;3;977813610;American Pie;1999;Comedy
77;M;18;2707;2;977813642;Arlington Road;1999;Thriller
77;M;18;3298;2;977813683;Boiler Room;2000;Drama
77;M;18;2710;1;977813683;Blair Witch Project, The;1999;Horror
77;M;18;2712;3;977813841;Eyes Wide Shut;1999;Drama
77;M;18;2572;3;977813610;10 Things I Hate About You;1999;Comedy
77;M;18;2723;1;977814165;Mystery Men;1999;Action
77;M;18;2805;3;977814137;Mickey Blue Eyes;1999;Comedy
77;M;18;2599;5;977813805;Election;1999;Comedy
77;M;18;2683;4;977813642;Austin Powers: The Spy Who Shagged Me;1999;Comedy
77;M;18;2759;4;977813777;Dick;1999;Comedy
77;M;18;2907;1;977814298;Superstar;1999;Comedy
77;M;18;2762;4;977814274;Sixth Sense, The;1999;Thriller
77;M;18;2694;2;977813683;Big Daddy;1999;Comedy
77;M;18;2770;3;977813725;Bowfinger;1999;Comedy
77;M;18;2771;2;977813725;Brokedown Palace;1999;Drama
77;M;18;3578;4;977813921;Gladiator;2000;Action
77;M;18;2858;5;977813610;American Beauty;1999;Comedy
77;M;18;1131;3;977813470;Jean de Florette;1986;Drama
77;M;18;536;3;977813490;Simple Twist of Fate, A;1994;Drama
77;M;18;3751;5;977813753;Chicken Run;2000;Animation
77;M;18;3826;1;977813509;Hollow Man;2000;Horror
77;M;18;3753;3;977814190;Patriot, The;2000;Action
77;M;18;2881;3;977813781;Double Jeopardy;1999;Action
77;M;18;2882;3;977814034;Jakob the Liar;1999;Drama
77;M;18;2959;3;977813841;Fight Club;1999;Drama
78;F;45;2997;2;978570648;Being John Malkovich;1999;Comedy
78;F;45;1188;4;978570648;Strictly Ballroom;1992;Comedy
78;F;45;728;4;977811162;Cold Comfort Farm;1995;Comedy
78;F;45;587;3;978571083;Ghost;1990;Comedy
78;F;45;588;3;978570873;Aladdin;1992;Animation
78;F;45;1;4;978570648;Toy Story;1995;Animation
78;F;45;2135;3;977811982;Doctor Dolittle;1967;Adventure
78;F;45;1265;4;978570648;Groundhog Day;1993;Comedy
78;F;45;661;4;977811895;James and the Giant Peach;1996;Animation
78;F;45;594;3;977811665;Snow White and the Seven Dwarfs;1937;Animation
78;F;45;1414;4;978571083;Mother;1996;Comedy
78;F;45;1416;4;977811779;Evita;1996;Drama
78;F;45;2078;3;977811665;Jungle Book, The;1967;Animation
78;F;45;671;3;978571175;Mystery Science Theater 3000: The Movie;1996;Comedy
78;F;45;745;4;978570648;Close Shave, A;1995;Animation
78;F;45;2080;3;977811779;Lady and the Tramp;1955;Animation
78;F;45;2081;4;977811779;Little Mermaid, The;1989;Animation
78;F;45;2155;4;978571175;Slums of Beverly Hills, The;1998;Comedy
78;F;45;750;5;977811162;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;1963;Sci-Fi
78;F;45;2087;3;977811665;Peter Pan;1953;Animation
78;F;45;2302;4;978571175;My Cousin Vinny;1992;Comedy
78;F;45;900;4;977811779;American in Paris, An;1951;Musical
78;F;45;901;4;977811895;Funny Face;1957;Comedy
78;F;45;2096;3;977811665;Sleeping Beauty;1959;Animation
78;F;45;3114;4;978570648;Toy Story 2;1999;Animation
78;F;45;1441;3;978571371;Benny & Joon;1993;Comedy
78;F;45;2171;4;978570873;Next Stop, Wonderland;1998;Comedy
78;F;45;1517;4;978571175;Austin Powers: International Man of Mystery;1997;Comedy
78;F;45;1446;3;978570648;Kolya;1996;Comedy
78;F;45;914;4;977811665;My Fair Lady;1964;Musical
78;F;45;1449;5;978570873;Waiting for Guffman;1996;Comedy
78;F;45;918;5;977811779;Meet Me in St. Louis;1944;Musical
78;F;45;919;5;978570456;Wizard of Oz, The;1939;Adventure
78;F;45;2321;4;978570767;Pleasantville;1998;Comedy
78;F;45;3052;4;978570767;Dogma;1999;Comedy
